Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
2005,SUNY Binghamton University,1.7,Bachelors,Providence,N/A,0,0,1,4,Senior SWE,7/15,7/20,Chef,2/10,2/15,N/A,N/A,N/A,9.97,0
2006,SUNY Binghamton University,3.2,Phd,Boston,F,1,1,0,0,Senior SWE,3/12,3/13,Junior SWE,12/18,12/21,Lawyer,10/20,11/20,9.6,0
2007,SUNY Binghamton University,2.5,Bachelors,Chicago,N/A,1,1,1,2,Junior SWE,6/21,12/21,Junior SWE,9/12,9/19,Lawyer,8/10,8/16,7.86,0
2008,Bentley University,1.6,Bachelors,Washington D.C.,M,1,0,0,0,Data scientist,7/15,7/22,ML Engineer,5/15,5/19,Data scientist,3/15,3/16,8.07,1
2009,Colgate University,1.2,Phd,Chicago,M,N/A,0,0,2,Senior SWE,6/13,6/16,ML Engineer,3/21,4/21,Data scientist,5/12,5/14,0.5,0
2010,SUNY Binghamton University,2.1,Bachelors,Detroit,F,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.69,0
2011,Brown University,2.2,Bachelors,Boston,F,N/A,1,N/A,4,Chef,12/23,1/24,N/A,N/A,N/A,N/A,N/A,N/A,6.94,0
2012,SUNY Binghamton University,1.9,Masters,Detroit,M,1,1,0,4,Data scientist,3/14,3/22,Data scientist,6/10,6/17,N/A,N/A,N/A,6.45,1
2013,Rhode Island School of Design,2.6,Phd,Detroit,F,0,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.69,1
2014,Rhode Island School of Design,3.2,Bachelors,Washington D.C.,M,1,1,1,0,Chef,11/12,11/22,Data scientist,6/18,6/20,Junior SWE,11/10,11/14,1.85,0
2015,SUNY Binghamton University,2.5,Masters,Providence,F,0,1,N/A,2,Chef,6/13,6/22,Data scientist,9/11,9/15,Data scientist,12/11,12/21,4.46,1
2016,Bentley University,3.9,Bachelors,Providence,M,1,0,0,1,Senior SWE,1/20,N/A,Chef,12/12,12/20,Bus Driver,5/19,5/20,3.9,0
2017,Colgate University,3.9,Masters,Boston,N/A,N/A,1,1,0,ML Engineer,5/12,N/A,Bus Driver,8/21,8/22,Data scientist,9/14,9/22,4.97,0
2018,SUNY New Paltz,1.7,Phd,Detroit,M,0,1,1,3,Data scientist,2/18,2/19,Junior SWE,3/23,5/23,Chef,11/14,11/15,2.78,0
2019,Bentley University,2.5,Masters,Boston,N/A,1,1,1,4,Senior SWE,9/22,10/22,Bus Driver,5/21,5/22,Senior SWE,12/18,12/20,1.81,0
2020,Providence College,2.9,Phd,Chicago,F,1,1,0,4,Bus Driver,8/16,8/22,Chef,9/21,10/21,N/A,N/A,N/A,3.55,0
2021,Colgate University,1.3,Phd,New York City,N/A,0,1,0,3,Bus Driver,12/17,12/22,Senior SWE,11/14,11/17,Data scientist,5/23,12/23,7.56,0
2022,Providence College,1.8,Bachelors,Los Angeles,M,1,0,0,4,Chef,9/23,12/23,Bus Driver,12/20,1/21,Chef,4/12,4/18,3.27,0
2023,Brown University,2.1,Bachelors,Detroit,M,N/A,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.02,0
2024,Bentley University,1.8,Phd,Chicago,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.92,0
2025,SUNY New Paltz,2.0,Phd,Chicago,M,1,0,0,0,Junior SWE,4/11,4/13,ML Engineer,3/19,3/22,Chef,5/17,5/18,7.37,0
2026,Brown University,2.0,Phd,Miami,M,1,0,N/A,0,Lawyer,1/14,1/20,Junior SWE,10/23,12/23,Bus Driver,11/15,11/21,8.12,0
2027,Brown University,2.1,Phd,Providence,N/A,0,1,0,1,Bus Driver,7/18,9/18,Junior SWE,12/11,1/12,Bus Driver,5/16,5/19,4.56,0
2028,Bentley University,2.7,Bachelors,Los Angeles,M,1,0,0,4,Chef,3/11,3/16,ML Engineer,2/10,2/15,Senior SWE,1/19,1/21,5.69,1
2029,Bentley University,2.3,Phd,Miami,N/A,1,1,1,0,Data scientist,1/19,1/21,Senior SWE,10/21,10/22,N/A,N/A,N/A,5.15,0
2030,Providence College,1.4,Masters,Boston,M,1,0,1,0,Senior SWE,9/16,9/20,Lawyer,4/17,4/22,Lawyer,11/20,12/20,3.61,0
2031,SUNY Binghamton University,3.8,Phd,Los Angeles,F,N/A,0,1,3,Bus Driver,5/18,9/18,Junior SWE,11/10,11/19,Bus Driver,3/21,3/22,5.64,1
2032,SUNY Binghamton University,2.0,Masters,Los Angeles,N/A,1,1,N/A,4,ML Engineer,6/12,6/16,Lawyer,1/23,5/23,Senior SWE,1/19,1/21,0.83,0
2033,Columbia University,3.5,Masters,New York City,N/A,1,0,1,2,Bus Driver,11/21,12/21,Chef,6/11,6/20,Bus Driver,8/18,11/18,7.69,0
2034,SUNY Binghamton University,3.8,Bachelors,New York City,F,N/A,1,1,2,Bus Driver,8/10,9/10,N/A,N/A,N/A,N/A,N/A,N/A,1.99,1
2035,SUNY Binghamton University,1.2,Masters,New York City,N/A,1,1,N/A,0,Junior SWE,3/19,5/19,Bus Driver,3/14,3/17,Bus Driver,8/12,8/19,8.02,0
2036,SUNY New Paltz,3.2,Bachelors,Chicago,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.38,1
2037,Columbia University,3.4,Phd,Detroit,F,N/A,0,0,3,Bus Driver,9/15,9/22,ML Engineer,6/16,6/21,Senior SWE,6/11,12/11,5.09,0
2038,Bentley University,3.1,Bachelors,Boston,F,N/A,0,0,3,Data scientist,7/22,12/22,Data scientist,6/23,11/23,ML Engineer,2/12,2/14,4.54,0
2039,Bentley University,2.5,Bachelors,Los Angeles,M,0,1,1,3,ML Engineer,1/12,1/16,Senior SWE,9/12,9/20,ML Engineer,2/10,2/18,6.36,1
2040,Providence College,1.7,Phd,Miami,N/A,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.59,0
2041,Providence College,1.3,Phd,Washington D.C.,F,N/A,0,1,0,Chef,10/10,10/20,Junior SWE,8/20,8/21,Chef,11/10,11/16,4.46,0
2042,SUNY Binghamton University,3.6,Phd,Miami,F,0,0,N/A,4,Bus Driver,1/18,1/19,Chef,11/22,12/22,ML Engineer,12/23,1/24,5.57,1
2043,Colgate University,1.7,Masters,Providence,F,N/A,1,N/A,4,Chef,2/19,7/19,Chef,6/16,6/20,Data scientist,4/22,5/22,0.59,1
2044,Columbia University,2.0,Phd,New York City,M,1,1,1,2,Data scientist,5/19,12/19,Chef,4/10,4/22,Junior SWE,1/18,1/22,4.65,1
2045,Providence College,1.2,Phd,Boston,N/A,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.46,0
2046,Providence College,2.4,Masters,New York City,F,N/A,1,1,3,Data scientist,11/23,12/23,ML Engineer,4/18,4/22,Junior SWE,3/13,3/14,4.76,0
2047,Rhode Island School of Design,3.8,Phd,New York City,F,1,1,0,0,Chef,3/17,3/18,Bus Driver,1/16,1/18,ML Engineer,9/20,9/21,9.42,1
2048,Providence College,2.0,Bachelors,Detroit,F,1,1,0,0,ML Engineer,5/10,5/22,Junior SWE,7/23,11/23,Data scientist,10/12,10/15,4.13,0
2049,Brown University,3.4,Bachelors,New York City,M,1,0,N/A,3,Bus Driver,9/20,9/22,Bus Driver,3/15,4/15,Bus Driver,7/22,9/22,8.07,0
2050,Rhode Island School of Design,2.3,Phd,Boston,F,N/A,0,1,1,Junior SWE,6/11,6/14,ML Engineer,12/14,12/15,Senior SWE,10/16,12/16,5.38,0
2051,Columbia University,1.8,Bachelors,New York City,F,1,0,0,0,ML Engineer,5/23,11/23,Bus Driver,2/11,2/13,N/A,N/A,N/A,2.39,0
2052,Columbia University,1.7,Masters,Boston,F,N/A,0,0,3,Junior SWE,12/15,12/19,ML Engineer,2/20,2/22,Bus Driver,9/22,12/22,1.47,0
2053,SUNY Binghamton University,1.2,Phd,Los Angeles,N/A,N/A,0,1,3,Chef,2/14,5/14,N/A,N/A,N/A,N/A,N/A,N/A,3.32,0
2054,SUNY Binghamton University,2.8,Phd,Chicago,N/A,1,0,N/A,2,Bus Driver,3/18,3/19,Bus Driver,10/10,10/20,Lawyer,1/13,1/18,9.38,0
2055,SUNY Binghamton University,3.6,Bachelors,New York City,N/A,1,1,1,4,Junior SWE,10/16,10/21,Chef,11/19,12/19,ML Engineer,4/23,8/23,9.28,0
2056,Providence College,3.7,Bachelors,Boston,F,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.99,0
2057,Providence College,4.0,Masters,Chicago,F,N/A,0,0,0,Chef,11/16,12/16,Data scientist,10/17,12/17,Senior SWE,2/20,2/21,6.01,1
2058,Bentley University,2.7,Masters,Los Angeles,N/A,N/A,1,0,3,Chef,1/16,1/20,Junior SWE,2/13,2/14,Chef,1/11,1/19,8.16,0
2059,Bentley University,1.5,Bachelors,New York City,F,1,0,0,4,Data scientist,5/15,5/22,N/A,N/A,N/A,N/A,N/A,N/A,2.78,1
2060,Columbia University,1.4,Bachelors,Chicago,F,0,0,0,4,Bus Driver,9/12,9/18,Data scientist,12/12,12/15,Junior SWE,10/11,10/18,7.79,1
2061,Colgate University,2.8,Phd,Los Angeles,N/A,1,1,N/A,4,Chef,8/13,8/15,ML Engineer,12/13,12/17,Data scientist,6/15,7/15,0.54,0
2062,Providence College,2.1,Masters,Chicago,F,N/A,0,1,1,Senior SWE,6/20,6/21,N/A,N/A,N/A,N/A,N/A,N/A,4.27,1
2063,Colgate University,3.1,Masters,New York City,F,0,0,0,1,Bus Driver,9/17,N/A,Junior SWE,8/21,8/22,Lawyer,2/11,2/16,9.18,0
2064,Providence College,1.4,Masters,Los Angeles,M,0,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.29,0
2065,Colgate University,1.7,Phd,Miami,F,1,1,N/A,4,Lawyer,5/23,12/23,Lawyer,7/17,12/17,Lawyer,9/17,9/18,2.23,0
2066,Providence College,3.3,Masters,Los Angeles,N/A,0,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.73,0
2067,SUNY Binghamton University,3.3,Bachelors,New York City,F,N/A,0,N/A,0,ML Engineer,5/20,5/21,Bus Driver,7/15,7/20,Chef,5/17,5/18,2.3,0
2068,Bentley University,1.8,Masters,Miami,M,N/A,0,1,4,Senior SWE,11/21,12/21,Senior SWE,4/11,4/14,Senior SWE,12/18,12/20,6.0,0
2069,Providence College,2.4,Bachelors,New York City,F,1,1,0,0,Bus Driver,9/20,9/21,N/A,N/A,N/A,N/A,N/A,N/A,5.7,0
2070,Colgate University,3.6,Masters,Chicago,M,1,1,N/A,0,Data scientist,12/21,12/22,Lawyer,8/20,11/20,Lawyer,3/22,10/22,8.94,0
2071,SUNY Binghamton University,2.8,Phd,Detroit,N/A,N/A,1,0,0,ML Engineer,7/15,12/15,Senior SWE,8/18,8/21,Data scientist,5/19,5/22,0.07,0
2072,Brown University,3.2,Masters,Los Angeles,N/A,1,1,N/A,3,Data scientist,11/16,11/17,Bus Driver,11/11,11/18,Lawyer,6/22,8/22,3.71,0
2073,SUNY New Paltz,3.8,Bachelors,Boston,F,0,1,0,4,Lawyer,12/23,1/24,Senior SWE,2/23,11/23,Junior SWE,3/11,3/12,9.42,0
2074,Providence College,1.3,Masters,Detroit,F,1,1,1,2,ML Engineer,1/14,1/17,Chef,6/13,6/16,ML Engineer,5/13,5/22,2.78,1
2075,SUNY New Paltz,3.6,Bachelors,Providence,F,1,0,1,1,Junior SWE,10/20,10/22,Senior SWE,4/12,4/14,Junior SWE,3/11,3/19,6.69,0
2076,SUNY Binghamton University,1.2,Masters,Chicago,N/A,N/A,1,0,3,Data scientist,10/20,10/22,Bus Driver,12/23,1/24,ML Engineer,8/21,8/22,4.09,0
2077,SUNY Binghamton University,1.2,Bachelors,Los Angeles,F,0,0,0,3,Junior SWE,1/11,1/14,Junior SWE,3/12,3/19,ML Engineer,7/13,7/22,9.63,1
2078,Columbia University,1.9,Bachelors,Chicago,N/A,N/A,0,N/A,0,Junior SWE,3/12,3/20,Chef,1/16,1/22,Bus Driver,9/15,9/17,7.61,0
2079,Columbia University,1.8,Masters,Detroit,F,1,0,1,3,Junior SWE,9/13,11/13,Bus Driver,2/13,2/18,Bus Driver,1/16,1/21,3.76,0
2080,SUNY Binghamton University,1.4,Bachelors,Detroit,M,N/A,0,N/A,3,Senior SWE,10/13,10/15,Bus Driver,3/13,3/14,Junior SWE,2/18,2/20,4.99,0
2081,SUNY New Paltz,2.9,Masters,Miami,N/A,N/A,0,1,4,ML Engineer,12/21,12/22,ML Engineer,4/11,4/21,N/A,N/A,N/A,7.56,0
2082,Columbia University,2.5,Bachelors,Miami,N/A,0,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.6,0
2083,Colgate University,2.6,Phd,Detroit,M,0,0,0,1,Bus Driver,5/12,5/14,Junior SWE,7/15,7/21,Senior SWE,7/10,7/14,5.62,0
2084,Rhode Island School of Design,3.0,Bachelors,Los Angeles,M,0,1,N/A,0,Senior SWE,9/21,12/21,Bus Driver,4/22,5/22,ML Engineer,1/10,1/22,2.38,0
2085,Colgate University,3.4,Bachelors,Providence,M,0,0,0,0,Lawyer,8/12,10/12,N/A,N/A,N/A,N/A,N/A,N/A,0.96,0
2086,SUNY New Paltz,3.4,Bachelors,Washington D.C.,M,N/A,1,1,4,Senior SWE,8/12,8/21,Chef,6/13,6/18,Bus Driver,9/10,9/11,3.67,0
2087,Brown University,3.0,Masters,Detroit,F,0,1,1,3,Lawyer,1/13,1/19,Junior SWE,3/20,7/20,N/A,N/A,N/A,1.73,0
2088,Rhode Island School of Design,3.9,Masters,Washington D.C.,F,0,1,1,4,Data scientist,4/22,12/22,Bus Driver,9/14,9/16,Chef,8/12,8/21,3.89,0
2089,Colgate University,3.2,Bachelors,New York City,M,N/A,1,1,2,Bus Driver,10/12,N/A,Senior SWE,9/13,9/17,Lawyer,12/20,12/22,7.47,1
2090,Colgate University,3.2,Masters,Chicago,N/A,0,1,0,2,ML Engineer,1/19,1/22,Junior SWE,8/10,8/18,ML Engineer,1/17,1/19,6.13,0
2091,SUNY New Paltz,2.7,Masters,Boston,N/A,N/A,0,1,4,Junior SWE,10/17,10/18,Bus Driver,11/22,12/22,Bus Driver,10/21,12/21,9.77,0
2092,Rhode Island School of Design,1.6,Bachelors,Los Angeles,F,0,0,N/A,4,ML Engineer,12/11,12/22,Senior SWE,6/13,6/18,Lawyer,9/19,10/19,4.91,0
2093,Brown University,2.8,Phd,Boston,M,0,1,N/A,1,Chef,12/13,12/21,Bus Driver,2/11,2/17,Bus Driver,4/19,4/21,3.4,1
2094,Rhode Island School of Design,2.4,Bachelors,Providence,F,N/A,1,N/A,0,Junior SWE,3/16,3/22,Lawyer,5/22,10/22,Senior SWE,2/13,2/15,9.52,0
2095,Providence College,1.5,Masters,Providence,F,1,1,N/A,4,Senior SWE,12/14,12/17,Lawyer,8/15,8/22,ML Engineer,10/16,10/22,5.17,1
2096,Rhode Island School of Design,2.8,Phd,Miami,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.07,0
2097,Brown University,2.0,Masters,Miami,N/A,N/A,1,1,0,Lawyer,6/22,7/22,Junior SWE,6/20,6/21,Bus Driver,5/13,7/13,5.12,0
2098,SUNY Binghamton University,3.5,Bachelors,Detroit,M,0,1,0,0,ML Engineer,7/22,8/22,Senior SWE,3/17,7/17,Data scientist,9/14,9/21,3.14,0
2099,Brown University,2.6,Bachelors,Providence,M,N/A,0,0,3,ML Engineer,12/13,12/21,ML Engineer,4/10,4/20,N/A,N/A,N/A,9.76,0
2100,Columbia University,2.1,Phd,New York City,M,0,0,N/A,3,Data scientist,7/11,7/12,Lawyer,9/20,10/20,ML Engineer,1/20,1/22,1.35,1
2101,Colgate University,2.8,Masters,Boston,M,1,0,N/A,2,Lawyer,1/14,1/22,Junior SWE,12/16,12/17,Data scientist,8/13,8/19,4.93,0
2102,SUNY Binghamton University,3.7,Masters,Chicago,F,1,1,0,0,ML Engineer,12/19,1/20,Junior SWE,6/16,6/19,Bus Driver,3/22,4/22,1.83,0
2103,Columbia University,3.4,Bachelors,Boston,F,0,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.07,0
2104,SUNY New Paltz,4.0,Masters,Miami,N/A,1,1,0,0,Bus Driver,8/20,8/21,Data scientist,8/12,8/16,Lawyer,11/21,12/21,5.78,0
2105,Providence College,3.1,Bachelors,Chicago,M,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.73,1
2106,Colgate University,1.2,Masters,Providence,F,0,1,N/A,1,Lawyer,10/13,10/21,Chef,11/10,11/14,Senior SWE,11/18,11/21,2.56,0
2107,SUNY New Paltz,2.5,Bachelors,Los Angeles,M,0,1,N/A,1,Lawyer,12/22,1/23,ML Engineer,6/15,6/19,ML Engineer,12/21,1/22,4.12,0
2108,Brown University,2.9,Bachelors,New York City,M,N/A,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14,1
2109,SUNY New Paltz,3.8,Masters,Providence,M,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.56,0
2110,Colgate University,3.1,Phd,Washington D.C.,M,0,1,1,0,ML Engineer,1/16,7/16,Data scientist,6/10,6/18,Data scientist,1/21,9/21,5.32,1
2111,Bentley University,1.2,Phd,Los Angeles,M,0,1,1,4,Lawyer,11/15,12/15,Lawyer,6/11,6/13,Lawyer,3/21,9/21,9.88,0
2112,Providence College,3.5,Bachelors,Detroit,F,0,0,0,2,Bus Driver,12/15,12/21,Senior SWE,1/21,1/22,Bus Driver,1/14,8/14,1.39,0
2113,Colgate University,3.7,Masters,Boston,F,1,1,1,0,Chef,7/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.61,0
2114,SUNY New Paltz,2.6,Masters,Providence,N/A,1,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,0
2115,Brown University,2.1,Masters,New York City,F,0,0,1,0,Chef,6/13,8/13,Junior SWE,2/23,3/23,Senior SWE,1/17,11/17,9.49,0
2116,Columbia University,3.7,Masters,New York City,M,N/A,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54,1
2117,Rhode Island School of Design,2.8,Phd,New York City,M,1,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0
2118,Brown University,3.8,Bachelors,Detroit,N/A,N/A,1,0,1,Data scientist,7/20,8/20,N/A,N/A,N/A,N/A,N/A,N/A,9.94,0
2119,Columbia University,4.0,Phd,Chicago,M,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.0,1
2120,Rhode Island School of Design,3.0,Phd,Detroit,F,1,0,N/A,2,ML Engineer,2/15,2/16,Junior SWE,3/12,3/17,Chef,4/17,4/20,7.18,1
2121,Brown University,3.3,Phd,New York City,M,N/A,1,N/A,4,Chef,9/16,9/20,Junior SWE,5/13,5/18,Bus Driver,4/15,4/22,0.31,0
2122,Columbia University,1.2,Phd,Providence,F,N/A,1,1,2,ML Engineer,3/15,3/18,Bus Driver,12/12,12/14,Junior SWE,12/10,1/11,2.63,0
2123,Colgate University,2.7,Bachelors,Miami,M,N/A,0,1,1,Lawyer,1/15,1/20,ML Engineer,1/11,1/15,Bus Driver,4/21,8/21,7.03,0
2124,SUNY New Paltz,3.3,Phd,Boston,N/A,0,0,1,3,ML Engineer,9/20,9/22,Bus Driver,7/19,8/19,ML Engineer,6/16,6/18,4.34,0
2125,Providence College,2.0,Masters,Chicago,F,1,1,N/A,1,Data scientist,3/19,8/19,ML Engineer,6/18,6/21,Bus Driver,4/10,4/16,0.67,0
2126,SUNY New Paltz,1.2,Phd,Detroit,M,1,0,1,1,Chef,8/19,9/19,Bus Driver,12/10,12/14,ML Engineer,12/11,12/14,9.82,0
2127,Colgate University,2.6,Phd,Miami,F,1,0,0,2,Senior SWE,11/15,N/A,Junior SWE,2/19,2/20,Junior SWE,7/23,9/23,7.95,0
2128,Providence College,1.7,Bachelors,Washington D.C.,M,0,0,1,3,Data scientist,4/19,4/20,Junior SWE,8/18,12/18,Lawyer,8/13,9/13,3.22,0
2129,SUNY New Paltz,2.6,Phd,Los Angeles,M,0,1,1,1,Data scientist,3/10,3/20,N/A,N/A,N/A,N/A,N/A,N/A,1.48,0
2130,SUNY New Paltz,1.5,Phd,New York City,M,1,0,1,2,Chef,9/11,9/22,Data scientist,11/23,12/23,Data scientist,2/18,2/19,4.59,0
2131,Colgate University,2.1,Bachelors,Los Angeles,F,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4,1
2132,Colgate University,1.3,Masters,Washington D.C.,M,N/A,1,N/A,4,Data scientist,11/20,11/22,Senior SWE,4/21,8/21,N/A,N/A,N/A,9.21,1
2133,SUNY Binghamton University,1.5,Masters,Chicago,N/A,1,1,N/A,4,Junior SWE,1/15,1/18,Data scientist,1/12,1/22,Chef,4/17,4/19,1.68,0
2134,Columbia University,1.5,Masters,Los Angeles,N/A,0,0,0,4,Bus Driver,1/14,1/21,Junior SWE,11/22,12/22,Senior SWE,7/18,7/21,6.35,0
2135,Providence College,2.8,Bachelors,New York City,N/A,0,0,0,3,Data scientist,3/20,3/22,ML Engineer,6/22,7/22,Junior SWE,11/10,11/17,4.08,0
2136,Colgate University,1.7,Masters,Chicago,M,N/A,1,N/A,3,ML Engineer,3/14,6/14,Chef,5/13,5/18,ML Engineer,7/19,7/22,4.38,0
2137,Bentley University,3.8,Bachelors,Chicago,F,N/A,0,0,1,Chef,9/11,9/20,ML Engineer,8/13,8/15,Chef,2/13,2/20,3.17,0
2138,Brown University,3.7,Phd,Washington D.C.,N/A,0,0,0,4,Bus Driver,12/12,1/13,N/A,N/A,N/A,N/A,N/A,N/A,6.86,0
2139,Columbia University,4.0,Phd,Chicago,M,0,0,0,1,Data scientist,2/13,2/18,Chef,4/11,4/18,Junior SWE,7/15,7/17,0.33,0
2140,Rhode Island School of Design,2.5,Phd,Providence,F,N/A,1,1,2,Junior SWE,7/23,9/23,Bus Driver,7/11,7/13,Chef,11/20,11/22,3.86,0
2141,Colgate University,1.7,Bachelors,Los Angeles,F,N/A,0,1,1,Chef,1/20,9/20,Chef,12/17,12/22,Lawyer,9/13,10/13,5.84,0
2142,SUNY New Paltz,2.1,Masters,New York City,N/A,N/A,1,1,2,Bus Driver,2/15,2/22,N/A,N/A,N/A,N/A,N/A,N/A,8.76,0
2143,SUNY Binghamton University,4.0,Phd,Los Angeles,N/A,0,0,N/A,1,Bus Driver,4/15,4/22,Senior SWE,9/13,9/14,Lawyer,1/17,7/17,7.22,0
2144,SUNY New Paltz,1.5,Bachelors,Boston,F,1,0,N/A,2,Data scientist,8/10,8/15,Junior SWE,12/15,12/21,N/A,N/A,N/A,5.25,0
2145,Rhode Island School of Design,1.7,Masters,New York City,N/A,1,0,0,1,Junior SWE,1/12,5/12,Junior SWE,9/17,9/20,N/A,N/A,N/A,5.67,0
2146,Rhode Island School of Design,3.4,Bachelors,Detroit,F,1,0,1,2,Senior SWE,4/18,4/22,Senior SWE,3/19,7/19,Chef,7/22,8/22,1.92,1
2147,Columbia University,4.0,Masters,Miami,F,1,0,1,0,Chef,7/13,7/19,Senior SWE,8/14,12/14,Senior SWE,1/10,1/16,9.62,0
2148,Bentley University,1.5,Phd,Chicago,M,0,1,N/A,2,Bus Driver,2/15,N/A,Junior SWE,11/11,11/15,N/A,N/A,N/A,5.92,0
2149,Columbia University,2.9,Masters,New York City,N/A,0,0,0,2,ML Engineer,10/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.74,0
2150,Bentley University,2.9,Masters,Los Angeles,M,1,0,0,2,Senior SWE,2/19,11/19,Data scientist,2/12,2/16,Junior SWE,7/17,7/18,3.12,0
2151,Bentley University,3.2,Masters,Chicago,N/A,1,0,1,0,ML Engineer,5/14,5/18,Lawyer,5/10,5/14,Junior SWE,9/14,9/21,8.91,0
2152,Rhode Island School of Design,1.7,Bachelors,Washington D.C.,M,1,1,N/A,3,Lawyer,1/20,9/20,Junior SWE,1/13,1/22,ML Engineer,7/21,7/22,3.12,1
2153,Rhode Island School of Design,2.9,Masters,Providence,F,N/A,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.76,0
2154,Bentley University,3.5,Masters,Los Angeles,F,1,0,0,0,Bus Driver,5/11,5/16,Senior SWE,8/11,8/15,Lawyer,12/21,1/22,2.78,1
2155,Colgate University,3.2,Masters,Los Angeles,F,1,0,0,3,Junior SWE,2/23,10/23,Bus Driver,8/20,9/20,Bus Driver,6/10,6/13,7.51,0
2156,Providence College,3.1,Phd,Detroit,F,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.93,0
2157,Rhode Island School of Design,1.6,Bachelors,Boston,N/A,N/A,1,0,3,Lawyer,4/14,4/22,ML Engineer,1/13,3/13,ML Engineer,10/20,12/20,8.24,0
2158,Columbia University,3.5,Masters,Detroit,F,1,0,1,3,Chef,1/22,3/22,N/A,N/A,N/A,N/A,N/A,N/A,5.85,0
2159,SUNY New Paltz,3.9,Phd,Providence,M,0,0,1,4,Junior SWE,3/23,11/23,Senior SWE,5/16,5/20,Chef,4/10,4/11,3.75,0
2160,SUNY New Paltz,2.0,Masters,Miami,M,1,0,0,2,Lawyer,8/12,8/13,Data scientist,11/21,11/22,Data scientist,4/22,8/22,1.45,0
2161,Providence College,2.2,Phd,Boston,M,0,0,1,4,Senior SWE,9/10,10/10,Junior SWE,11/13,11/20,Data scientist,7/18,7/22,3.82,1
2162,SUNY New Paltz,3.1,Bachelors,Boston,F,1,1,1,3,Junior SWE,7/14,7/21,Senior SWE,11/20,11/21,Bus Driver,12/12,12/16,5.16,0
2163,Bentley University,1.8,Masters,Providence,N/A,1,0,N/A,4,Bus Driver,11/11,11/12,Lawyer,8/15,8/18,Data scientist,6/23,7/23,1.76,0
2164,Brown University,1.6,Bachelors,Detroit,M,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.07,1
2165,Bentley University,3.2,Bachelors,Miami,N/A,N/A,0,1,3,Junior SWE,3/12,3/22,Lawyer,6/18,6/22,N/A,N/A,N/A,8.48,0
2166,Colgate University,1.3,Masters,Los Angeles,N/A,N/A,0,N/A,4,Data scientist,3/10,3/12,Senior SWE,10/21,12/21,ML Engineer,1/19,1/22,0.21,0
2167,SUNY Binghamton University,2.8,Phd,New York City,M,0,1,N/A,0,Bus Driver,8/16,11/16,Chef,12/12,12/13,Senior SWE,12/21,12/22,4.61,0
2168,Columbia University,2.5,Masters,New York City,M,0,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.06,0
2169,Brown University,2.2,Phd,Washington D.C.,N/A,N/A,1,N/A,1,Bus Driver,5/13,5/14,Data scientist,4/18,4/21,Junior SWE,4/20,4/21,8.89,0
2170,Colgate University,2.0,Bachelors,Detroit,N/A,1,1,N/A,4,Bus Driver,1/19,1/22,Lawyer,10/19,10/20,Senior SWE,5/16,5/20,9.94,0
