Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
2549,Bentley University,3.0,Masters,Providence,N/A,0,1,1,3,Chef,1/11,1/15,Senior SWE,1/17,10/17,Junior SWE,4/22,5/22,5.49,0
2550,SUNY Binghamton University,4.0,Bachelors,New York City,M,0,1,N/A,3,Senior SWE,2/21,2/22,Senior SWE,12/20,12/22,Bus Driver,8/19,8/21,9.49,0
2551,Brown University,3.6,Masters,Providence,N/A,N/A,1,N/A,0,Chef,1/23,2/23,ML Engineer,12/17,12/22,ML Engineer,9/21,9/22,8.91,0
2552,Bentley University,3.6,Bachelors,Washington D.C.,M,N/A,1,N/A,3,Senior SWE,3/19,3/21,Junior SWE,12/11,12/19,Junior SWE,7/13,7/16,6.1,1
2553,Columbia University,2.9,Masters,Washington D.C.,F,N/A,1,1,1,Data scientist,7/15,7/18,Senior SWE,1/10,1/12,Chef,2/10,2/19,5.82,0
2554,SUNY Binghamton University,2.2,Phd,Detroit,M,0,1,1,4,Junior SWE,9/13,9/19,Bus Driver,8/20,8/21,Data scientist,12/17,12/22,9.61,0
2555,SUNY Binghamton University,2.7,Bachelors,Miami,F,N/A,0,N/A,3,Junior SWE,2/14,N/A,Senior SWE,8/20,11/20,Chef,2/21,11/21,4.6,0
2556,Bentley University,2.3,Phd,Chicago,M,0,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.92,1
2557,Columbia University,1.2,Bachelors,Washington D.C.,M,N/A,1,N/A,2,Chef,2/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A,8.93,1
2558,Providence College,1.3,Masters,Chicago,F,0,0,N/A,2,Lawyer,6/20,9/20,Bus Driver,12/10,12/19,Lawyer,3/23,11/23,2.66,0
2559,SUNY Binghamton University,1.5,Bachelors,Washington D.C.,N/A,0,1,N/A,1,Senior SWE,8/15,N/A,Data scientist,10/11,10/20,Data scientist,2/16,2/21,8.6,0
2560,Providence College,1.8,Masters,Washington D.C.,F,N/A,0,1,0,Data scientist,9/16,9/22,Chef,9/23,10/23,ML Engineer,1/15,1/17,5.52,0
2561,Bentley University,2.6,Phd,Washington D.C.,N/A,0,1,1,0,ML Engineer,6/16,6/22,Bus Driver,12/13,12/15,Chef,9/10,9/21,0.92,0
2562,SUNY New Paltz,3.9,Bachelors,Washington D.C.,F,0,1,N/A,2,ML Engineer,6/12,6/19,Senior SWE,7/22,10/22,N/A,N/A,N/A,1.86,1
2563,SUNY New Paltz,3.9,Bachelors,Washington D.C.,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.0,0
2564,SUNY Binghamton University,3.2,Masters,Washington D.C.,M,0,1,N/A,3,ML Engineer,11/10,11/20,N/A,N/A,N/A,N/A,N/A,N/A,9.21,0
2565,Providence College,3.2,Bachelors,Miami,F,0,0,1,2,ML Engineer,5/14,5/20,ML Engineer,8/19,8/22,Chef,2/19,2/21,7.59,0
2566,Providence College,3.5,Bachelors,Chicago,N/A,1,1,0,1,Data scientist,8/23,N/A,Senior SWE,5/17,5/19,Senior SWE,10/10,10/14,6.94,0
2567,Bentley University,3.4,Phd,Providence,N/A,N/A,1,N/A,0,Chef,2/18,2/19,Lawyer,11/18,12/18,Data scientist,8/20,8/22,8.16,0
2568,Providence College,1.8,Masters,Providence,M,N/A,0,0,2,ML Engineer,12/13,12/14,Lawyer,12/23,1/24,Data scientist,5/18,5/22,9.87,0
2569,Brown University,1.8,Phd,Detroit,N/A,0,1,1,3,Lawyer,1/22,3/22,Lawyer,11/21,12/21,ML Engineer,6/23,8/23,9.69,0
2570,Providence College,1.8,Bachelors,New York City,M,1,1,1,1,Senior SWE,7/18,7/20,Senior SWE,3/14,3/22,Junior SWE,2/21,7/21,1.51,1
2571,Brown University,2.3,Bachelors,Washington D.C.,M,1,1,1,4,Bus Driver,3/15,N/A,Data scientist,1/12,1/17,Data scientist,12/11,1/12,5.38,1
2572,SUNY New Paltz,3.2,Phd,Providence,F,0,1,0,2,ML Engineer,4/19,4/20,ML Engineer,1/23,10/23,ML Engineer,2/18,2/21,9.99,0
2573,SUNY Binghamton University,3.0,Phd,New York City,N/A,N/A,1,N/A,4,Bus Driver,8/15,8/21,Junior SWE,9/17,9/20,Lawyer,8/17,8/19,3.54,0
2574,Columbia University,2.0,Masters,Washington D.C.,N/A,0,1,1,1,Senior SWE,12/18,12/19,Senior SWE,8/15,8/19,Junior SWE,5/15,5/21,2.96,0
2575,Providence College,2.2,Bachelors,Boston,F,1,0,1,1,Junior SWE,3/16,3/22,Chef,10/10,10/17,Senior SWE,7/12,7/19,5.53,0
2576,Bentley University,2.0,Masters,Detroit,N/A,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.85,0
2577,Rhode Island School of Design,2.5,Phd,Detroit,F,1,1,1,0,Senior SWE,3/15,3/18,Junior SWE,4/15,4/22,Data scientist,11/20,11/21,1.38,0
2578,SUNY New Paltz,3.2,Masters,New York City,F,0,1,N/A,0,Bus Driver,3/12,N/A,Bus Driver,1/13,1/14,N/A,N/A,N/A,8.15,1
2579,Providence College,3.5,Bachelors,Chicago,M,N/A,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7,0
2580,Columbia University,2.9,Phd,Los Angeles,N/A,0,1,0,1,ML Engineer,10/23,12/23,ML Engineer,5/18,7/18,Junior SWE,4/22,7/22,7.27,0
2581,SUNY New Paltz,3.4,Phd,Detroit,N/A,1,0,N/A,1,Senior SWE,11/22,12/22,N/A,N/A,N/A,N/A,N/A,N/A,4.58,0
2582,Bentley University,2.1,Masters,Detroit,M,N/A,0,N/A,2,Lawyer,3/18,3/22,Data scientist,6/17,6/20,N/A,N/A,N/A,6.84,0
2583,Rhode Island School of Design,3.4,Bachelors,Miami,N/A,0,1,N/A,1,Bus Driver,11/14,N/A,Lawyer,1/22,8/22,Bus Driver,3/12,3/19,7.58,0
2584,SUNY New Paltz,3.7,Masters,New York City,F,0,1,1,0,Junior SWE,8/13,11/13,Chef,4/14,4/22,ML Engineer,2/15,2/21,7.04,0
2585,Rhode Island School of Design,3.0,Bachelors,New York City,M,1,0,0,1,Lawyer,7/14,N/A,Chef,2/13,2/18,Junior SWE,6/17,6/18,5.59,1
2586,Columbia University,1.6,Bachelors,Boston,F,N/A,1,N/A,2,Data scientist,11/23,12/23,Junior SWE,1/14,1/18,Data scientist,10/13,10/21,1.69,0
2587,Providence College,2.1,Phd,Los Angeles,N/A,1,1,N/A,1,Junior SWE,11/12,11/16,Senior SWE,6/12,6/16,Bus Driver,10/17,10/18,3.81,0
2588,Rhode Island School of Design,4.0,Phd,Washington D.C.,N/A,1,0,0,2,Lawyer,4/22,6/22,Data scientist,11/15,11/17,ML Engineer,12/15,12/18,0.33,0
2589,SUNY Binghamton University,3.0,Masters,Miami,N/A,0,0,1,0,ML Engineer,10/15,10/19,Senior SWE,6/21,10/21,Junior SWE,11/22,12/22,5.43,0
2590,Brown University,1.8,Bachelors,Detroit,N/A,0,0,1,1,ML Engineer,2/16,2/18,Senior SWE,2/20,9/20,N/A,N/A,N/A,3.94,0
2591,SUNY Binghamton University,2.9,Masters,Detroit,N/A,0,0,0,4,Chef,12/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A,1.89,0
2592,Colgate University,1.6,Masters,Chicago,N/A,1,0,0,4,Senior SWE,11/22,12/22,Junior SWE,2/12,2/21,Senior SWE,8/13,8/14,2.84,0
2593,Brown University,3.6,Bachelors,Los Angeles,M,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.33,1
2594,Brown University,3.7,Phd,Providence,M,1,0,0,3,Junior SWE,6/18,6/19,Junior SWE,12/13,12/14,Junior SWE,4/17,4/20,3.47,0
2595,SUNY Binghamton University,3.2,Bachelors,Washington D.C.,M,N/A,1,0,4,Chef,3/19,3/20,Chef,12/22,1/23,Chef,5/14,5/19,7.47,0
2596,Providence College,3.4,Bachelors,Miami,M,0,1,N/A,4,Data scientist,5/11,5/12,Junior SWE,1/17,11/17,N/A,N/A,N/A,7.72,1
2597,Bentley University,4.0,Phd,Miami,M,0,0,N/A,1,Chef,9/12,9/14,ML Engineer,3/15,3/19,Junior SWE,12/16,12/20,9.6,1
2598,SUNY Binghamton University,3.5,Phd,New York City,N/A,1,0,N/A,4,Chef,3/11,3/13,Junior SWE,1/13,5/13,ML Engineer,2/22,12/22,7.49,0
2599,Brown University,3.6,Bachelors,Miami,F,N/A,0,1,1,Lawyer,7/18,7/20,Lawyer,4/17,11/17,Chef,3/20,3/22,0.72,0
2600,Colgate University,2.0,Phd,New York City,N/A,N/A,1,N/A,0,Bus Driver,10/11,10/19,Bus Driver,7/18,7/22,Chef,6/10,6/16,5.21,0
2601,Providence College,3.0,Phd,Los Angeles,M,N/A,1,0,2,Chef,6/15,N/A,Junior SWE,8/13,9/13,Data scientist,6/15,12/15,4.31,0
2602,Colgate University,1.5,Bachelors,Miami,M,1,1,N/A,3,ML Engineer,6/15,6/21,N/A,N/A,N/A,N/A,N/A,N/A,6.64,1
2603,Bentley University,2.6,Masters,Detroit,M,0,1,1,4,Lawyer,2/16,3/16,Senior SWE,10/18,10/20,Chef,11/21,12/21,1.39,1
2604,Colgate University,3.7,Bachelors,Boston,F,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.73,1
2605,Providence College,3.3,Bachelors,Los Angeles,F,N/A,1,N/A,0,ML Engineer,1/16,1/18,Senior SWE,6/17,7/17,Lawyer,5/18,5/20,8.8,0
2606,Columbia University,2.6,Bachelors,Boston,M,0,0,1,3,Bus Driver,10/13,10/17,N/A,N/A,N/A,N/A,N/A,N/A,8.15,0
2607,SUNY New Paltz,1.9,Bachelors,Washington D.C.,N/A,1,0,N/A,3,Junior SWE,2/18,N/A,Chef,10/16,10/19,Data scientist,7/15,7/16,5.31,0
2608,Columbia University,1.3,Masters,Providence,N/A,1,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43,0
2609,SUNY New Paltz,1.4,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.99,0
2610,Columbia University,1.2,Phd,Detroit,F,N/A,0,1,1,Lawyer,5/20,9/20,N/A,N/A,N/A,N/A,N/A,N/A,3.04,0
2611,Rhode Island School of Design,1.2,Phd,Miami,F,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.55,1
2612,SUNY Binghamton University,4.0,Bachelors,Boston,N/A,0,1,N/A,3,Data scientist,6/17,6/21,Senior SWE,4/17,4/22,Lawyer,7/16,7/17,4.12,0
2613,Providence College,3.6,Phd,Washington D.C.,F,0,0,1,2,Lawyer,11/22,12/22,Bus Driver,9/23,10/23,Data scientist,8/19,8/22,7.05,0
2614,Bentley University,1.2,Bachelors,New York City,M,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.06,0
2615,Bentley University,1.2,Masters,Chicago,F,N/A,1,1,1,Chef,9/18,10/18,Senior SWE,1/19,9/19,Data scientist,7/22,9/22,1.04,0
2616,SUNY Binghamton University,1.2,Masters,Chicago,N/A,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.03,0
2617,Colgate University,1.2,Bachelors,Washington D.C.,N/A,1,1,0,0,Bus Driver,10/12,10/15,Lawyer,11/23,12/23,N/A,N/A,N/A,5.57,0
2618,SUNY Binghamton University,1.2,Bachelors,Boston,M,N/A,1,0,1,Data scientist,5/15,5/17,Senior SWE,12/21,1/22,Bus Driver,9/23,12/23,7.56,0
2619,Colgate University,2.4,Bachelors,Detroit,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0
2620,Bentley University,3.5,Masters,New York City,M,1,1,0,1,Lawyer,4/15,4/19,Data scientist,7/21,8/21,N/A,N/A,N/A,8.6,1
2621,Columbia University,2.1,Phd,Detroit,F,1,0,1,0,Bus Driver,11/14,11/18,Data scientist,11/23,12/23,N/A,N/A,N/A,7.14,0
2622,SUNY New Paltz,2.5,Bachelors,Providence,N/A,1,0,1,3,ML Engineer,7/22,10/22,Lawyer,11/19,11/21,Data scientist,6/17,6/18,2.87,0
2623,Colgate University,2.1,Phd,New York City,F,1,1,1,2,Junior SWE,6/12,6/15,Senior SWE,8/13,8/21,N/A,N/A,N/A,5.55,0
2624,Colgate University,1.7,Masters,Boston,F,N/A,1,0,3,Data scientist,5/18,5/19,Data scientist,3/23,5/23,Lawyer,3/21,12/21,9.36,0
2625,Providence College,1.2,Phd,Detroit,F,1,1,N/A,1,Lawyer,8/13,N/A,Senior SWE,1/17,1/20,Data scientist,6/22,11/22,9.45,1
2626,SUNY Binghamton University,1.8,Bachelors,Chicago,N/A,1,1,1,3,Chef,7/18,9/18,N/A,N/A,N/A,N/A,N/A,N/A,6.62,0
2627,Providence College,2.0,Bachelors,Detroit,N/A,0,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.8,0
2628,Colgate University,1.8,Phd,Los Angeles,N/A,0,0,1,0,Lawyer,7/14,7/16,Chef,1/10,12/10,Lawyer,1/10,1/14,7.96,0
2629,Providence College,1.6,Bachelors,Miami,N/A,N/A,1,1,4,Lawyer,12/11,12/19,Chef,11/18,11/21,Data scientist,9/11,9/18,6.48,0
2630,Colgate University,1.2,Phd,Providence,N/A,1,0,0,2,Senior SWE,9/14,12/14,Senior SWE,11/21,12/21,Data scientist,1/15,1/21,3.61,0
2631,Providence College,2.7,Bachelors,Boston,F,0,1,0,2,Bus Driver,11/19,11/20,Bus Driver,11/23,12/23,Bus Driver,9/22,11/22,8.14,0
2632,SUNY Binghamton University,1.3,Phd,Chicago,N/A,0,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.68,0
2633,Brown University,2.4,Masters,Los Angeles,N/A,N/A,1,1,2,Lawyer,7/20,7/22,ML Engineer,10/17,10/20,ML Engineer,12/10,12/17,5.62,0
2634,SUNY Binghamton University,1.8,Phd,Miami,M,0,1,0,4,Junior SWE,4/12,4/21,Lawyer,6/14,6/22,Chef,10/11,10/15,2.6,0
2635,Columbia University,2.2,Phd,Boston,N/A,1,1,N/A,4,Data scientist,6/14,6/19,Data scientist,8/16,12/16,ML Engineer,4/20,4/22,9.61,0
2636,Providence College,3.6,Bachelors,Los Angeles,N/A,N/A,1,1,0,Senior SWE,8/20,N/A,Lawyer,3/17,3/19,Chef,7/19,7/20,1.62,0
2637,Providence College,1.8,Masters,Detroit,N/A,N/A,0,N/A,1,Lawyer,10/19,10/20,Data scientist,4/20,9/20,ML Engineer,10/15,10/20,2.71,0
2638,Colgate University,1.3,Phd,Miami,F,N/A,1,1,1,Senior SWE,11/18,11/19,Chef,1/14,1/18,Junior SWE,2/23,7/23,7.75,0
2639,Colgate University,2.6,Masters,Chicago,F,1,0,0,2,Lawyer,8/22,10/22,Junior SWE,1/19,6/19,N/A,N/A,N/A,5.89,0
2640,Colgate University,3.9,Phd,Chicago,N/A,1,0,1,1,Junior SWE,8/23,9/23,Senior SWE,6/22,12/22,Lawyer,2/12,11/12,2.07,0
2641,SUNY Binghamton University,3.6,Phd,New York City,N/A,0,1,N/A,0,Bus Driver,10/22,11/22,Lawyer,4/18,4/19,Lawyer,5/14,12/14,5.03,0
2642,SUNY New Paltz,2.0,Phd,New York City,F,1,1,N/A,0,Chef,10/19,10/21,Bus Driver,12/23,1/24,N/A,N/A,N/A,5.28,0
2643,Bentley University,3.1,Phd,Detroit,N/A,1,0,0,1,Bus Driver,1/21,1/22,Senior SWE,10/14,11/14,Bus Driver,12/12,12/16,8.3,0
2644,Columbia University,2.8,Bachelors,Washington D.C.,M,1,0,N/A,1,Junior SWE,5/18,N/A,Data scientist,11/19,12/19,Chef,4/11,4/19,6.22,0
2645,SUNY Binghamton University,2.6,Masters,Washington D.C.,N/A,1,0,N/A,1,Junior SWE,6/18,6/21,Bus Driver,3/12,3/18,Bus Driver,1/11,2/11,1.32,0
2646,SUNY New Paltz,1.9,Bachelors,Providence,M,1,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4,1
2647,SUNY New Paltz,1.6,Bachelors,New York City,M,0,1,N/A,2,Junior SWE,1/16,N/A,Bus Driver,7/13,7/19,ML Engineer,10/21,10/22,8.84,0
2648,Providence College,1.4,Phd,New York City,N/A,1,0,N/A,0,Lawyer,3/14,N/A,Chef,10/10,10/16,Junior SWE,7/10,7/17,7.64,0
2649,Columbia University,3.2,Bachelors,Washington D.C.,F,N/A,1,N/A,2,Data scientist,8/14,12/14,Lawyer,2/14,2/15,Junior SWE,1/14,1/22,4.57,0
2650,Bentley University,2.2,Bachelors,Chicago,N/A,1,1,1,3,Chef,12/10,12/11,Senior SWE,7/19,7/22,Chef,12/15,12/16,4.64,0
2651,Bentley University,1.7,Bachelors,Los Angeles,M,N/A,0,0,3,Junior SWE,10/19,10/21,Senior SWE,1/14,1/20,Senior SWE,10/15,10/19,0.5,1
2652,Providence College,3.2,Masters,New York City,F,0,0,1,1,Chef,1/21,9/21,Data scientist,5/12,5/18,N/A,N/A,N/A,5.88,0
2653,Bentley University,1.2,Phd,Detroit,N/A,0,0,1,3,ML Engineer,1/17,1/20,Lawyer,8/15,8/21,Chef,2/12,2/19,9.58,0
2654,Rhode Island School of Design,2.2,Phd,New York City,F,0,0,0,4,Bus Driver,5/22,8/22,Junior SWE,3/20,9/20,Chef,2/14,2/18,2.45,0
2655,SUNY New Paltz,1.8,Masters,Providence,F,N/A,1,1,4,Junior SWE,12/11,12/16,ML Engineer,12/13,12/20,ML Engineer,4/10,4/21,5.97,1
2656,SUNY New Paltz,3.4,Phd,Washington D.C.,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.67,0
2657,Columbia University,1.2,Masters,New York City,N/A,N/A,1,0,0,Lawyer,2/14,N/A,Junior SWE,1/17,1/22,ML Engineer,12/10,12/15,3.93,0
2658,Providence College,2.4,Masters,Miami,N/A,0,0,N/A,1,Bus Driver,7/16,7/18,Senior SWE,5/18,8/18,Data scientist,7/18,7/22,8.43,0
2659,Bentley University,1.4,Masters,Miami,F,N/A,1,N/A,2,Bus Driver,12/22,N/A,Bus Driver,12/14,12/18,Senior SWE,5/18,5/22,5.97,0
2660,Rhode Island School of Design,2.1,Bachelors,Boston,M,0,1,N/A,1,Senior SWE,2/19,2/22,N/A,N/A,N/A,N/A,N/A,N/A,3.17,0
2661,Colgate University,2.1,Bachelors,Washington D.C.,M,0,1,N/A,4,Senior SWE,9/20,9/21,Lawyer,9/19,9/22,Bus Driver,5/13,5/20,8.58,1
2662,Bentley University,2.4,Bachelors,Chicago,M,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.39,1
2663,Rhode Island School of Design,2.2,Masters,Chicago,N/A,1,1,0,0,Bus Driver,12/13,12/16,Data scientist,6/11,11/11,N/A,N/A,N/A,2.82,0
2664,Columbia University,4.0,Phd,Los Angeles,F,1,1,0,1,Junior SWE,8/15,8/17,Junior SWE,9/23,10/23,Bus Driver,2/20,2/21,0.48,0
2665,SUNY New Paltz,1.3,Masters,Providence,M,N/A,1,0,0,ML Engineer,4/18,7/18,ML Engineer,10/18,10/20,ML Engineer,2/12,2/20,5.87,1
2666,SUNY New Paltz,2.4,Bachelors,Providence,M,0,1,N/A,3,Senior SWE,8/22,9/22,N/A,N/A,N/A,N/A,N/A,N/A,6.68,1
2667,SUNY Binghamton University,1.9,Bachelors,Chicago,M,0,1,N/A,2,Lawyer,11/14,11/22,Bus Driver,7/18,10/18,N/A,N/A,N/A,0.28,1
2668,Colgate University,1.2,Bachelors,Washington D.C.,M,N/A,0,1,1,Senior SWE,3/14,6/14,Senior SWE,10/11,10/16,Lawyer,7/10,7/16,1.25,1
2669,SUNY Binghamton University,2.1,Phd,Los Angeles,N/A,N/A,1,0,2,Lawyer,1/19,12/19,ML Engineer,12/17,12/22,Bus Driver,10/14,12/14,5.12,0
2670,SUNY New Paltz,2.2,Masters,Los Angeles,M,0,1,N/A,0,Chef,5/17,5/22,Junior SWE,11/21,12/21,Chef,3/17,3/19,8.96,0
2671,Rhode Island School of Design,3.2,Bachelors,Washington D.C.,N/A,1,0,0,0,ML Engineer,10/22,12/22,Junior SWE,1/10,1/14,N/A,N/A,N/A,8.18,0
2672,Colgate University,1.5,Bachelors,Chicago,F,0,0,1,0,Chef,6/20,7/20,Senior SWE,6/16,6/20,Lawyer,12/20,12/22,4.65,1
2673,Rhode Island School of Design,2.6,Bachelors,Providence,M,0,0,1,2,Bus Driver,5/21,8/21,N/A,N/A,N/A,N/A,N/A,N/A,4.75,1
2674,Columbia University,3.0,Masters,Miami,M,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.69,1
2675,Rhode Island School of Design,1.8,Masters,Chicago,M,N/A,1,1,3,Senior SWE,3/20,N/A,Junior SWE,1/23,6/23,Senior SWE,11/11,11/21,6.26,0
2676,Brown University,1.2,Bachelors,Washington D.C.,M,0,0,0,1,Senior SWE,7/12,7/18,Data scientist,7/18,8/18,Lawyer,9/17,9/19,8.79,1
2677,Colgate University,1.6,Masters,Boston,F,1,1,0,1,ML Engineer,2/13,2/21,Junior SWE,9/18,9/22,ML Engineer,3/17,3/20,3.86,1
2678,Providence College,2.5,Phd,Washington D.C.,F,0,1,N/A,0,Senior SWE,1/19,1/21,ML Engineer,11/22,12/22,Lawyer,3/23,11/23,0.84,1
2679,Bentley University,2.2,Masters,Washington D.C.,F,0,1,1,4,Bus Driver,10/11,10/20,Bus Driver,4/22,12/22,Junior SWE,11/19,12/19,0.67,0
2680,Brown University,1.5,Phd,Providence,N/A,0,1,N/A,3,Junior SWE,2/17,2/18,ML Engineer,5/23,10/23,Bus Driver,5/13,5/20,4.7,0
2681,SUNY New Paltz,1.4,Bachelors,Washington D.C.,F,1,1,N/A,4,ML Engineer,8/15,8/19,Data scientist,10/15,10/18,Junior SWE,11/16,11/21,5.49,0
2682,Brown University,2.0,Phd,Washington D.C.,F,1,0,1,3,Bus Driver,1/23,5/23,N/A,N/A,N/A,N/A,N/A,N/A,2.33,0
2683,Columbia University,2.8,Bachelors,Los Angeles,F,N/A,0,N/A,2,Junior SWE,8/14,8/17,Bus Driver,11/17,11/18,Senior SWE,5/18,5/21,3.7,0
2684,Bentley University,2.8,Bachelors,Miami,N/A,1,1,N/A,0,Chef,10/14,10/16,Bus Driver,9/23,11/23,Lawyer,11/15,11/18,0.11,0
2685,Rhode Island School of Design,2.1,Phd,Providence,M,0,1,1,0,ML Engineer,7/14,7/21,ML Engineer,5/12,5/17,Junior SWE,1/11,1/13,7.6,1
2686,Bentley University,2.4,Phd,Providence,N/A,N/A,0,N/A,1,Lawyer,11/22,12/22,Junior SWE,2/14,2/19,ML Engineer,1/11,1/12,9.43,0
2687,Brown University,3.0,Masters,Boston,F,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,0
2688,Bentley University,1.9,Phd,Washington D.C.,F,0,1,1,4,Lawyer,5/15,N/A,Junior SWE,9/13,9/21,ML Engineer,8/23,10/23,2.58,1
2689,Columbia University,2.3,Phd,Los Angeles,N/A,0,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.3,0
2690,SUNY Binghamton University,3.9,Masters,Miami,F,N/A,1,0,2,Lawyer,8/14,8/22,Data scientist,2/23,11/23,Data scientist,9/10,9/12,6.79,0
2691,Columbia University,2.0,Masters,Detroit,F,1,1,1,4,Chef,12/18,12/22,Junior SWE,4/12,4/21,Lawyer,4/21,4/22,5.92,1
2692,Brown University,3.2,Bachelors,Detroit,F,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.34,1
2693,SUNY Binghamton University,3.4,Bachelors,Washington D.C.,F,0,1,0,2,Bus Driver,4/17,4/20,ML Engineer,1/20,10/20,Senior SWE,3/14,3/19,5.33,0
2694,SUNY New Paltz,2.1,Masters,Miami,M,0,1,1,2,Data scientist,7/20,11/20,Junior SWE,8/21,12/21,Lawyer,7/21,7/22,1.32,1
2695,Brown University,3.4,Masters,Boston,N/A,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.79,0
2696,Colgate University,2.7,Phd,New York City,N/A,0,0,0,4,Bus Driver,12/16,N/A,Bus Driver,9/13,9/18,Junior SWE,4/18,4/21,4.65,0
2697,Columbia University,3.4,Masters,Washington D.C.,M,0,1,N/A,4,Junior SWE,3/17,3/20,Data scientist,6/11,6/16,Junior SWE,4/13,4/21,8.0,0
2698,SUNY Binghamton University,1.4,Masters,Detroit,M,1,0,N/A,4,ML Engineer,10/17,10/19,Senior SWE,9/21,9/22,Junior SWE,5/10,5/19,3.61,0
2699,Colgate University,2.6,Phd,Miami,M,N/A,0,N/A,0,Junior SWE,8/10,8/16,Bus Driver,5/12,5/15,Data scientist,9/22,11/22,2.64,1
2700,Brown University,2.6,Phd,Washington D.C.,M,N/A,0,1,1,Junior SWE,11/17,12/17,Bus Driver,8/12,8/21,Data scientist,8/14,8/17,7.39,1
2701,Providence College,3.8,Bachelors,Chicago,F,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.55,0
2702,Colgate University,3.6,Phd,Washington D.C.,N/A,N/A,1,0,0,Data scientist,8/18,8/22,N/A,N/A,N/A,N/A,N/A,N/A,6.84,0
2703,Rhode Island School of Design,2.0,Masters,Providence,M,1,1,1,2,Chef,7/19,7/20,Chef,10/19,10/20,Senior SWE,4/17,4/20,0.03,0
2704,SUNY New Paltz,3.7,Masters,Chicago,N/A,0,1,0,4,Lawyer,8/11,8/15,ML Engineer,11/20,11/21,Chef,8/16,8/20,6.51,0
2705,Providence College,2.5,Masters,Boston,F,N/A,1,1,2,Bus Driver,1/20,1/21,Bus Driver,1/19,1/22,Senior SWE,1/10,10/10,1.86,0
2706,Colgate University,1.5,Bachelors,Miami,F,N/A,0,N/A,3,Junior SWE,10/20,10/22,Lawyer,1/23,7/23,Chef,8/17,8/19,1.12,0
2707,Providence College,3.3,Bachelors,Detroit,M,1,0,N/A,2,ML Engineer,4/16,11/16,Senior SWE,3/22,5/22,Senior SWE,10/21,10/22,0.35,0
2708,Providence College,1.9,Phd,Boston,F,1,1,1,0,Bus Driver,11/23,12/23,Chef,10/16,10/20,Lawyer,3/22,8/22,8.03,0
2709,Columbia University,2.7,Phd,Detroit,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.21,0
2710,Columbia University,1.4,Masters,Miami,M,1,0,1,3,Data scientist,8/22,9/22,Lawyer,10/14,10/21,N/A,N/A,N/A,9.15,0
2711,SUNY New Paltz,2.1,Phd,Chicago,N/A,1,0,N/A,3,ML Engineer,5/10,N/A,Chef,7/10,7/11,N/A,N/A,N/A,8.81,0
2712,Providence College,1.7,Phd,Detroit,F,0,1,0,0,Lawyer,6/19,6/20,Lawyer,2/20,5/20,Senior SWE,12/13,12/15,1.44,0
2713,SUNY Binghamton University,2.8,Phd,Chicago,N/A,1,1,0,2,Junior SWE,6/15,6/22,Chef,2/23,12/23,Data scientist,1/17,1/21,1.99,0
