Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
2553,Columbia University,1.6000000000000003,Bachelors,Los Angeles,M,N/A,0,0,3,ML Engineer,1/21,1/22,ML Engineer,12/18,12/19,Chef,4/11,4/16
2554,Providence College,1.2,Masters,Providence,M,0,0,N/A,4,Data scientist,2/20,2/22,N/A,N/A,N/A,N/A,N/A,N/A
2555,Brown University,1.3,Phd,Washington D.C.,N/A,N/A,1,N/A,3,Chef,9/16,N/A,Chef,3/12,3/14,Senior SWE,3/22,6/22
2556,Rhode Island School of Design,2.8000000000000016,Masters,Miami,N/A,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2557,SUNY Binghamton University,2.700000000000001,Phd,New York City,M,0,0,0,2,Bus Driver,10/15,10/22,Junior SWE,10/23,12/23,Junior SWE,12/17,12/18
2558,Providence College,2.8000000000000016,Phd,Chicago,N/A,N/A,1,1,1,Senior SWE,7/12,N/A,Chef,12/14,12/16,Lawyer,3/23,6/23
2559,SUNY New Paltz,1.9000000000000006,Phd,Providence,M,1,0,N/A,2,Junior SWE,8/12,8/17,Chef,4/19,4/21,Senior SWE,11/23,12/23
2560,Providence College,2.6000000000000014,Phd,New York City,M,N/A,1,N/A,3,ML Engineer,4/13,4/17,ML Engineer,10/10,10/19,Junior SWE,10/22,12/22
2561,Columbia University,1.2,Phd,Detroit,M,1,1,1,0,Data scientist,7/22,N/A,Data scientist,6/10,6/14,N/A,N/A,N/A
2562,Bentley University,1.6000000000000003,Masters,Chicago,N/A,N/A,1,N/A,2,ML Engineer,10/15,N/A,Data scientist,11/10,11/15,Data scientist,11/19,11/22
2563,Bentley University,2.8000000000000016,Phd,Detroit,F,0,0,N/A,3,ML Engineer,5/15,5/21,Bus Driver,6/20,8/20,Bus Driver,4/16,4/19
2564,Brown University,2.3000000000000007,Bachelors,Providence,N/A,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2565,SUNY Binghamton University,2.700000000000001,Masters,Miami,M,0,0,1,0,Junior SWE,2/18,2/22,Chef,7/16,11/16,ML Engineer,9/18,9/21
2566,SUNY New Paltz,1.7000000000000004,Bachelors,Boston,N/A,N/A,0,1,0,Senior SWE,5/17,N/A,Senior SWE,8/21,8/22,Data scientist,8/22,11/22
2567,SUNY New Paltz,3.400000000000002,Phd,Boston,M,1,1,N/A,3,Junior SWE,7/11,7/21,Senior SWE,6/14,6/20,Chef,8/17,8/19
2568,Providence College,2.1000000000000005,Bachelors,New York City,F,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2569,SUNY New Paltz,2.9000000000000012,Phd,Los Angeles,N/A,N/A,1,1,3,Chef,5/17,5/19,Senior SWE,3/16,3/20,Data scientist,6/18,11/18
2570,Brown University,2.4000000000000012,Bachelors,Los Angeles,M,1,1,N/A,2,Senior SWE,9/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2571,SUNY New Paltz,1.4000000000000001,Masters,Los Angeles,N/A,1,1,N/A,0,Junior SWE,12/11,12/14,Chef,1/16,1/19,Bus Driver,11/10,11/18
2572,SUNY Binghamton University,2.3000000000000007,Phd,Boston,N/A,0,1,0,2,Junior SWE,2/14,2/17,Chef,3/10,3/18,Junior SWE,1/15,1/17
2573,SUNY New Paltz,2.4000000000000012,Phd,Los Angeles,M,0,0,N/A,1,Bus Driver,9/12,9/13,Bus Driver,1/23,12/23,Junior SWE,12/19,1/20
2574,Rhode Island School of Design,2.200000000000001,Bachelors,Miami,F,N/A,0,0,0,Junior SWE,5/17,5/18,ML Engineer,9/17,9/20,N/A,N/A,N/A
2575,Providence College,3.1000000000000014,Masters,New York City,F,1,1,N/A,4,Bus Driver,6/21,6/22,Chef,6/13,6/17,Bus Driver,12/13,12/16
2576,Rhode Island School of Design,1.5000000000000002,Masters,Detroit,M,0,1,1,0,ML Engineer,10/16,10/21,Bus Driver,2/17,2/22,ML Engineer,10/21,12/21
2577,SUNY New Paltz,1.3,Phd,Los Angeles,M,1,1,1,2,Data scientist,9/19,N/A,Chef,9/22,10/22,Junior SWE,9/22,10/22
2578,SUNY Binghamton University,3.6000000000000023,Masters,Chicago,F,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2579,Bentley University,3.200000000000002,Phd,Miami,M,N/A,0,1,1,Bus Driver,5/16,5/18,N/A,N/A,N/A,N/A,N/A,N/A
2580,Rhode Island School of Design,3.5000000000000018,Bachelors,Chicago,M,0,0,0,0,Bus Driver,7/18,7/22,Chef,11/15,11/18,Chef,1/12,1/21
2581,Colgate University,2.4000000000000012,Phd,Miami,N/A,1,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2582,Columbia University,2.200000000000001,Phd,Miami,N/A,1,1,0,1,Junior SWE,8/23,12/23,Lawyer,9/17,9/22,ML Engineer,5/13,5/20
2583,Columbia University,3.700000000000002,Bachelors,New York City,F,0,1,1,0,Senior SWE,3/20,7/20,Chef,5/15,5/16,Junior SWE,4/13,4/15
2584,SUNY Binghamton University,1.7000000000000004,Bachelors,Los Angeles,F,N/A,0,1,2,Lawyer,2/12,2/16,Chef,7/21,7/22,Data scientist,12/15,12/21
2585,Colgate University,3.1000000000000014,Bachelors,Detroit,N/A,0,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2586,Colgate University,2.500000000000001,Bachelors,Boston,M,N/A,1,1,1,Chef,2/10,2/21,N/A,N/A,N/A,N/A,N/A,N/A
2587,Columbia University,2.9000000000000012,Masters,Boston,M,1,0,0,1,Data scientist,7/13,11/13,Chef,11/12,11/14,Senior SWE,2/13,2/20
2588,Rhode Island School of Design,2.4000000000000012,Masters,Miami,N/A,1,0,0,0,Bus Driver,9/15,12/15,Bus Driver,6/12,6/21,Data scientist,6/12,9/12
2589,Brown University,3.200000000000002,Bachelors,Miami,M,0,0,0,1,ML Engineer,3/21,3/22,Junior SWE,11/17,11/18,Senior SWE,10/22,11/22
2590,Brown University,2.4000000000000012,Phd,Washington D.C.,N/A,1,1,1,3,Junior SWE,4/18,4/22,Bus Driver,6/22,11/22,ML Engineer,7/10,7/16
2591,Bentley University,2.000000000000001,Bachelors,Miami,N/A,0,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2592,SUNY Binghamton University,1.6000000000000003,Phd,Washington D.C.,N/A,N/A,1,1,1,Junior SWE,1/17,1/21,Junior SWE,4/23,9/23,Lawyer,6/14,6/20
2593,Providence College,1.5000000000000002,Bachelors,Miami,M,1,0,0,4,Data scientist,7/18,8/18,Lawyer,4/13,4/18,Senior SWE,11/10,11/18
2594,Brown University,2.3000000000000007,Bachelors,Los Angeles,N/A,N/A,1,0,2,Data scientist,10/17,10/20,N/A,N/A,N/A,N/A,N/A,N/A
2595,Providence College,3.900000000000002,Bachelors,Miami,N/A,N/A,0,0,4,ML Engineer,11/16,N/A,Chef,12/18,12/19,Bus Driver,9/13,9/22
2596,Brown University,2.1000000000000005,Masters,Boston,F,N/A,1,1,3,ML Engineer,7/17,N/A,Chef,5/16,5/21,Senior SWE,4/12,4/19
2597,Columbia University,3.8000000000000025,Phd,Detroit,F,0,1,N/A,3,Chef,3/13,3/19,ML Engineer,12/12,12/14,Lawyer,8/18,8/19
2598,Bentley University,2.500000000000001,Masters,Los Angeles,N/A,1,0,1,1,Senior SWE,5/17,5/19,Data scientist,3/16,11/16,N/A,N/A,N/A
2599,Colgate University,3.3000000000000016,Phd,New York City,F,1,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2600,Brown University,1.3,Masters,Providence,F,N/A,1,N/A,3,Senior SWE,11/14,11/20,Data scientist,1/12,1/16,ML Engineer,4/17,8/17
2601,SUNY Binghamton University,2.500000000000001,Phd,Miami,F,N/A,1,0,1,Junior SWE,1/11,1/15,Chef,7/22,8/22,Lawyer,11/13,11/18
2602,Rhode Island School of Design,3.5000000000000018,Phd,Boston,F,1,1,0,4,Chef,5/10,5/15,Bus Driver,5/23,9/23,Bus Driver,6/13,6/17
2603,Brown University,2.4000000000000012,Bachelors,Detroit,M,0,0,1,0,ML Engineer,7/16,7/17,Chef,9/18,9/20,Senior SWE,2/21,8/21
2604,SUNY New Paltz,2.000000000000001,Bachelors,New York City,N/A,N/A,1,1,1,Bus Driver,9/21,N/A,Junior SWE,9/17,9/20,Data scientist,2/16,2/18
2605,SUNY Binghamton University,1.4000000000000001,Phd,Miami,N/A,N/A,0,N/A,1,Bus Driver,12/21,1/22,N/A,N/A,N/A,N/A,N/A,N/A
2606,Bentley University,3.3000000000000016,Phd,New York City,N/A,1,0,N/A,1,Senior SWE,7/15,10/15,ML Engineer,3/16,5/16,Senior SWE,8/17,8/22
2607,Rhode Island School of Design,2.1000000000000005,Phd,Boston,M,1,1,N/A,4,Bus Driver,1/17,1/21,N/A,N/A,N/A,N/A,N/A,N/A
2608,Colgate University,1.7000000000000004,Masters,Los Angeles,F,N/A,0,N/A,4,Chef,6/20,6/21,Bus Driver,8/21,9/21,Lawyer,10/11,10/19
2609,Columbia University,2.9000000000000012,Phd,Miami,M,N/A,1,1,2,Data scientist,12/11,1/12,Junior SWE,11/22,12/22,Data scientist,8/18,8/20
2610,Bentley University,3.0000000000000018,Phd,Los Angeles,N/A,N/A,1,0,2,Senior SWE,6/11,6/18,Chef,5/23,12/23,Lawyer,8/16,8/20
2611,Rhode Island School of Design,2.6000000000000014,Bachelors,Los Angeles,N/A,0,0,0,1,ML Engineer,10/18,10/20,Senior SWE,12/22,1/23,N/A,N/A,N/A
2612,SUNY New Paltz,1.3,Masters,Providence,M,1,0,0,3,Bus Driver,1/13,N/A,Lawyer,7/12,7/21,Bus Driver,1/18,1/20
2613,Providence College,3.700000000000002,Phd,Miami,M,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2614,Bentley University,4.000000000000003,Bachelors,Providence,N/A,N/A,0,0,1,Senior SWE,2/12,4/12,Junior SWE,7/15,7/17,N/A,N/A,N/A
2615,Brown University,3.8000000000000025,Phd,Providence,F,N/A,1,1,0,Chef,12/20,12/22,Chef,2/23,3/23,Chef,9/10,9/13
2616,Brown University,1.8000000000000005,Bachelors,Washington D.C.,F,N/A,0,0,3,Data scientist,10/21,12/21,Bus Driver,11/20,11/21,Chef,5/22,12/22
2617,Colgate University,2.500000000000001,Phd,Detroit,M,N/A,0,N/A,3,Bus Driver,7/21,N/A,Junior SWE,8/10,8/16,N/A,N/A,N/A
2618,SUNY New Paltz,3.1000000000000014,Phd,Boston,N/A,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2619,Providence College,3.400000000000002,Phd,Miami,M,N/A,0,0,2,Data scientist,3/21,12/21,Lawyer,5/15,5/22,Chef,6/16,6/19
2620,Rhode Island School of Design,2.1000000000000005,Masters,Boston,M,1,1,0,4,Chef,9/20,9/22,Data scientist,2/20,2/22,Bus Driver,7/22,12/22
2621,Colgate University,3.3000000000000016,Bachelors,Miami,M,0,0,0,2,Bus Driver,8/22,9/22,Lawyer,3/12,3/19,Lawyer,2/16,2/17
2622,Brown University,3.900000000000002,Phd,Miami,N/A,N/A,0,1,2,Lawyer,4/16,4/20,Senior SWE,3/20,9/20,Junior SWE,5/20,5/22
2623,SUNY New Paltz,2.1000000000000005,Bachelors,Boston,F,N/A,1,N/A,4,Junior SWE,3/18,N/A,ML Engineer,4/12,4/15,Junior SWE,3/16,3/20
2624,Columbia University,3.1000000000000014,Bachelors,Chicago,N/A,0,1,0,2,Junior SWE,8/22,12/22,Senior SWE,2/10,2/13,Junior SWE,5/20,12/20
2625,Providence College,2.000000000000001,Bachelors,New York City,F,0,0,0,3,Chef,10/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2626,SUNY New Paltz,2.8000000000000016,Masters,Chicago,M,0,0,1,0,Senior SWE,1/20,1/22,Bus Driver,8/17,8/21,Lawyer,4/21,9/21
2627,Colgate University,1.9000000000000006,Bachelors,Washington D.C.,M,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2628,SUNY New Paltz,2.8000000000000016,Bachelors,Miami,F,N/A,0,N/A,3,Data scientist,9/17,9/20,Chef,9/13,9/16,Bus Driver,4/21,8/21
2629,SUNY Binghamton University,2.6000000000000014,Phd,Miami,N/A,0,1,0,3,Lawyer,1/11,4/11,Bus Driver,10/21,10/22,Bus Driver,6/23,7/23
2630,Rhode Island School of Design,3.0000000000000018,Masters,Los Angeles,N/A,0,0,1,4,Senior SWE,10/16,10/21,ML Engineer,10/14,10/16,Bus Driver,7/12,7/13
2631,Brown University,2.3000000000000007,Bachelors,Boston,N/A,1,1,N/A,0,Lawyer,10/21,10/22,Chef,12/22,1/23,Senior SWE,1/14,6/14
2632,Columbia University,3.5000000000000018,Masters,Boston,N/A,0,1,N/A,2,ML Engineer,3/16,8/16,Senior SWE,8/13,8/22,Chef,7/11,7/19
2633,Rhode Island School of Design,3.6000000000000023,Bachelors,New York City,M,N/A,1,N/A,3,Chef,8/17,N/A,Senior SWE,9/12,9/21,ML Engineer,7/17,10/17
2634,Colgate University,2.9000000000000012,Bachelors,Los Angeles,F,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2635,SUNY New Paltz,3.5000000000000018,Phd,Providence,N/A,N/A,0,0,0,Data scientist,6/10,6/21,Data scientist,2/23,7/23,Bus Driver,10/11,10/12
2636,SUNY New Paltz,1.4000000000000001,Bachelors,Chicago,F,N/A,1,N/A,1,Chef,12/21,12/22,Junior SWE,2/22,8/22,Senior SWE,12/12,12/20
2637,Rhode Island School of Design,1.4000000000000001,Bachelors,Boston,F,0,0,0,1,Junior SWE,2/12,2/20,Lawyer,7/20,7/21,N/A,N/A,N/A
2638,Rhode Island School of Design,2.500000000000001,Phd,Providence,F,N/A,0,1,1,Bus Driver,3/19,3/22,Senior SWE,9/11,10/11,Junior SWE,12/22,1/23
2639,Colgate University,2.4000000000000012,Phd,Chicago,N/A,0,1,1,4,ML Engineer,2/23,11/23,Junior SWE,11/20,11/21,Bus Driver,5/18,5/22
2640,Brown University,2.000000000000001,Masters,Washington D.C.,N/A,1,1,N/A,0,ML Engineer,3/10,3/22,Lawyer,5/10,5/15,Junior SWE,9/21,11/21
2641,Rhode Island School of Design,2.8000000000000016,Bachelors,Providence,N/A,0,1,0,4,Senior SWE,9/18,9/20,Junior SWE,2/22,5/22,Data scientist,7/16,7/18
2642,SUNY New Paltz,2.700000000000001,Phd,Washington D.C.,F,0,0,1,1,Data scientist,4/12,4/21,Junior SWE,10/10,10/13,Senior SWE,9/13,9/15
2643,Rhode Island School of Design,3.8000000000000025,Phd,New York City,N/A,0,0,N/A,0,Data scientist,7/19,7/22,Senior SWE,6/12,6/20,Lawyer,8/11,8/16
2644,Rhode Island School of Design,2.200000000000001,Masters,Washington D.C.,F,N/A,1,1,2,Lawyer,5/23,8/23,Junior SWE,4/23,8/23,Lawyer,3/14,3/15
2645,SUNY Binghamton University,1.8000000000000005,Phd,New York City,N/A,0,1,N/A,4,Chef,5/13,5/18,Junior SWE,12/10,12/17,N/A,N/A,N/A
2646,Brown University,2.3000000000000007,Bachelors,Boston,M,1,1,0,3,Data scientist,7/12,7/16,Junior SWE,8/10,8/17,Data scientist,7/22,9/22
2647,SUNY New Paltz,2.3000000000000007,Masters,New York City,M,0,1,N/A,0,ML Engineer,8/22,12/22,Data scientist,3/16,3/17,Bus Driver,10/18,10/19
2648,SUNY New Paltz,2.9000000000000012,Bachelors,Boston,M,N/A,0,1,1,Senior SWE,3/13,3/14,Data scientist,6/12,6/17,ML Engineer,3/19,3/22
2649,Colgate University,1.6000000000000003,Masters,Chicago,N/A,0,1,0,2,Junior SWE,4/23,9/23,N/A,N/A,N/A,N/A,N/A,N/A
2650,Providence College,1.8000000000000005,Bachelors,Miami,M,N/A,1,N/A,0,Junior SWE,10/10,N/A,Chef,1/22,9/22,Data scientist,10/11,10/14
2651,SUNY Binghamton University,2.500000000000001,Phd,Boston,F,0,1,0,3,Lawyer,8/11,8/20,N/A,N/A,N/A,N/A,N/A,N/A
2652,Brown University,3.3000000000000016,Phd,New York City,F,0,1,1,4,Junior SWE,8/18,8/19,N/A,N/A,N/A,N/A,N/A,N/A
2653,Colgate University,2.1000000000000005,Bachelors,Chicago,F,0,1,0,3,ML Engineer,4/16,4/22,Chef,12/16,12/17,Data scientist,8/10,8/21
2654,Providence College,3.3000000000000016,Masters,Miami,M,1,0,1,0,Bus Driver,4/19,4/20,N/A,N/A,N/A,N/A,N/A,N/A
2655,SUNY Binghamton University,2.200000000000001,Masters,New York City,M,N/A,1,0,0,Lawyer,5/22,6/22,Data scientist,8/13,8/14,ML Engineer,7/17,7/21
2656,Colgate University,3.3000000000000016,Masters,Washington D.C.,N/A,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2657,Brown University,2.700000000000001,Bachelors,New York City,N/A,N/A,0,N/A,0,ML Engineer,4/14,4/15,Bus Driver,6/14,6/21,Junior SWE,7/20,10/20
2658,Bentley University,3.900000000000002,Phd,Chicago,N/A,0,1,0,0,Chef,4/22,N/A,ML Engineer,10/17,10/20,Data scientist,1/10,1/11
2659,Brown University,3.0000000000000018,Phd,Miami,N/A,0,0,N/A,4,Bus Driver,3/23,8/23,Senior SWE,12/14,12/15,Bus Driver,2/14,3/14
2660,Columbia University,1.5000000000000002,Phd,Chicago,N/A,1,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2661,Brown University,2.6000000000000014,Masters,Providence,M,0,1,0,1,Data scientist,4/17,4/19,Senior SWE,8/17,8/19,Data scientist,2/14,2/20
2662,Brown University,3.700000000000002,Phd,Miami,M,N/A,1,1,0,Data scientist,3/12,3/17,N/A,N/A,N/A,N/A,N/A,N/A
2663,Providence College,1.2,Bachelors,Chicago,M,1,0,1,3,Bus Driver,11/15,N/A,ML Engineer,7/13,7/21,ML Engineer,11/11,11/21
2664,SUNY New Paltz,1.9000000000000006,Bachelors,Boston,F,1,1,1,2,Data scientist,2/19,6/19,Data scientist,7/21,12/21,Bus Driver,12/13,12/14
2665,Rhode Island School of Design,3.400000000000002,Masters,Miami,N/A,1,1,0,3,Data scientist,8/11,8/14,Junior SWE,11/19,11/21,Data scientist,9/20,9/22
2666,Brown University,3.6000000000000023,Phd,Providence,F,1,0,0,4,ML Engineer,4/18,N/A,Senior SWE,5/21,5/22,Data scientist,8/22,11/22
2667,Colgate University,1.9000000000000006,Masters,New York City,M,N/A,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2668,SUNY Binghamton University,1.2,Phd,Chicago,N/A,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2669,SUNY New Paltz,2.4000000000000012,Bachelors,Miami,M,0,0,0,1,Bus Driver,10/17,11/17,Junior SWE,12/16,12/22,Lawyer,9/15,9/22
2670,Rhode Island School of Design,2.3000000000000007,Phd,New York City,F,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2671,Brown University,1.2,Bachelors,Boston,F,0,0,0,2,Chef,11/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2672,Providence College,3.200000000000002,Bachelors,New York City,M,0,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2673,Columbia University,1.4000000000000001,Bachelors,Los Angeles,N/A,0,0,1,0,Bus Driver,2/12,8/12,Junior SWE,2/21,2/22,Senior SWE,3/17,3/19
2674,Colgate University,4.000000000000003,Phd,Boston,N/A,0,1,1,4,Bus Driver,11/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2675,SUNY Binghamton University,3.3000000000000016,Masters,Miami,F,N/A,0,0,4,Lawyer,12/18,12/20,Data scientist,3/11,3/20,Chef,5/16,5/17
2676,Brown University,2.6000000000000014,Bachelors,Boston,M,0,1,N/A,4,Junior SWE,11/10,N/A,Bus Driver,12/11,12/20,ML Engineer,6/14,6/17
2677,Providence College,2.700000000000001,Bachelors,New York City,M,1,1,0,4,Data scientist,5/16,5/19,ML Engineer,9/16,9/19,Junior SWE,10/21,10/22
2678,Bentley University,1.4000000000000001,Bachelors,Providence,N/A,N/A,0,0,0,ML Engineer,2/11,N/A,Chef,3/17,3/18,Senior SWE,9/19,10/19
2679,Columbia University,2.200000000000001,Bachelors,Boston,N/A,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2680,Providence College,2.3000000000000007,Phd,Miami,F,1,0,0,1,Chef,5/23,N/A,Lawyer,1/19,1/21,Chef,10/14,10/17
2681,SUNY New Paltz,2.9000000000000012,Phd,Miami,M,1,1,0,1,Chef,6/12,6/19,Bus Driver,9/21,9/22,Bus Driver,1/19,1/21
2682,Providence College,1.5000000000000002,Bachelors,Providence,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2683,SUNY Binghamton University,2.700000000000001,Phd,Boston,F,0,1,0,4,Data scientist,1/11,1/15,Lawyer,6/10,6/13,Bus Driver,9/22,12/22
2684,SUNY Binghamton University,2.6000000000000014,Bachelors,Chicago,N/A,0,1,1,3,Junior SWE,3/17,3/22,Lawyer,11/12,11/16,Chef,11/15,11/20
2685,Rhode Island School of Design,3.400000000000002,Phd,Los Angeles,M,N/A,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2686,Bentley University,2.1000000000000005,Phd,Boston,M,1,0,0,1,Chef,4/19,8/19,Bus Driver,4/20,4/21,Lawyer,2/11,2/21
2687,Providence College,2.1000000000000005,Bachelors,New York City,N/A,N/A,1,N/A,2,Chef,6/21,10/21,Chef,12/20,12/22,Chef,11/21,12/21
2688,Columbia University,2.6000000000000014,Masters,Detroit,N/A,1,1,0,4,Chef,4/13,4/15,N/A,N/A,N/A,N/A,N/A,N/A
2689,Rhode Island School of Design,2.200000000000001,Phd,Miami,N/A,1,1,N/A,3,Chef,4/23,10/23,Data scientist,7/12,7/18,ML Engineer,12/16,12/20
2690,SUNY New Paltz,1.8000000000000005,Bachelors,Chicago,N/A,1,0,1,0,Lawyer,4/17,4/18,Bus Driver,4/11,4/22,Lawyer,7/13,7/21
2691,Rhode Island School of Design,3.5000000000000018,Masters,Miami,N/A,1,0,1,0,Junior SWE,2/22,3/22,Bus Driver,5/11,5/20,N/A,N/A,N/A
2692,Brown University,2.6000000000000014,Phd,New York City,M,N/A,0,1,1,Lawyer,12/12,12/18,N/A,N/A,N/A,N/A,N/A,N/A
2693,Providence College,3.900000000000002,Masters,Los Angeles,M,0,1,1,1,Senior SWE,6/18,6/21,ML Engineer,3/10,3/15,N/A,N/A,N/A
2694,Providence College,2.1000000000000005,Bachelors,Miami,M,0,1,1,4,Data scientist,2/12,2/16,Lawyer,11/22,12/22,Chef,3/11,3/22
2695,Brown University,2.500000000000001,Bachelors,Providence,N/A,0,0,1,0,Lawyer,3/21,12/21,Bus Driver,12/16,12/17,Chef,9/14,10/14
2696,SUNY New Paltz,2.1000000000000005,Bachelors,New York City,F,1,1,N/A,0,Junior SWE,11/20,N/A,Lawyer,2/19,2/20,Chef,3/12,12/12
2697,SUNY Binghamton University,2.1000000000000005,Phd,Washington D.C.,F,1,0,N/A,0,Data scientist,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
2698,Colgate University,2.200000000000001,Phd,Providence,N/A,N/A,1,N/A,0,Bus Driver,5/10,5/12,N/A,N/A,N/A,N/A,N/A,N/A
2699,Brown University,1.2,Phd,Los Angeles,N/A,1,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2700,SUNY New Paltz,1.5000000000000002,Phd,Boston,M,0,0,N/A,0,Junior SWE,6/10,6/12,N/A,N/A,N/A,N/A,N/A,N/A
2701,SUNY New Paltz,1.2,Phd,New York City,N/A,1,1,0,1,Senior SWE,12/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2702,Providence College,1.2,Phd,Detroit,N/A,0,0,N/A,2,Data scientist,1/11,N/A,Junior SWE,12/15,12/22,Chef,3/18,3/20
2703,Providence College,1.7000000000000004,Masters,New York City,N/A,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2704,Columbia University,2.9000000000000012,Bachelors,Los Angeles,F,0,0,1,4,Chef,4/20,8/20,Senior SWE,8/11,8/22,N/A,N/A,N/A
2705,Brown University,3.3000000000000016,Bachelors,Providence,N/A,0,0,N/A,1,Junior SWE,1/19,1/20,Lawyer,2/17,2/22,Data scientist,1/22,2/22
2706,Providence College,1.9000000000000006,Phd,Miami,M,1,1,N/A,4,ML Engineer,1/12,1/13,Data scientist,6/23,8/23,Junior SWE,8/12,8/16
2707,SUNY New Paltz,1.6000000000000003,Phd,Detroit,N/A,N/A,0,N/A,2,Senior SWE,2/21,3/21,Junior SWE,1/23,3/23,Senior SWE,9/15,9/17
2708,Providence College,3.0000000000000018,Phd,Boston,F,1,0,1,1,Lawyer,9/15,9/17,Senior SWE,9/15,9/18,Chef,1/23,10/23
2709,Colgate University,3.3000000000000016,Masters,Washington D.C.,F,0,1,N/A,3,Junior SWE,5/15,5/19,Chef,4/23,7/23,N/A,N/A,N/A
2710,Colgate University,3.900000000000002,Phd,Washington D.C.,M,1,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2711,Providence College,1.7000000000000004,Bachelors,Miami,N/A,1,0,1,4,Bus Driver,8/22,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2712,Rhode Island School of Design,2.500000000000001,Bachelors,Los Angeles,M,N/A,1,N/A,4,Lawyer,9/18,9/21,N/A,N/A,N/A,N/A,N/A,N/A
2713,Colgate University,1.8000000000000005,Bachelors,Los Angeles,F,0,1,0,0,Chef,10/17,10/19,Bus Driver,9/17,11/17,Junior SWE,7/12,7/21
2714,Providence College,1.4000000000000001,Bachelors,Washington D.C.,M,1,1,N/A,2,Junior SWE,12/16,N/A,Junior SWE,9/22,10/22,Junior SWE,6/17,6/18
2715,SUNY New Paltz,1.7000000000000004,Masters,Washington D.C.,F,0,1,0,3,Junior SWE,3/10,3/16,N/A,N/A,N/A,N/A,N/A,N/A
2716,SUNY Binghamton University,2.4000000000000012,Masters,Los Angeles,F,1,1,0,4,Senior SWE,9/12,9/20,Bus Driver,5/12,5/17,Lawyer,10/10,10/17
2717,Colgate University,2.000000000000001,Phd,Washington D.C.,M,0,1,N/A,1,Bus Driver,11/19,11/21,Bus Driver,1/11,1/13,N/A,N/A,N/A
2718,SUNY New Paltz,1.5000000000000002,Masters,Providence,M,N/A,0,N/A,2,Chef,4/21,9/21,N/A,N/A,N/A,N/A,N/A,N/A
2719,Providence College,2.4000000000000012,Bachelors,New York City,M,N/A,1,N/A,2,Lawyer,3/18,7/18,Junior SWE,4/15,4/22,Junior SWE,11/17,11/22
2720,SUNY Binghamton University,3.900000000000002,Phd,Detroit,F,N/A,0,0,4,Data scientist,7/18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2721,Colgate University,1.5000000000000002,Bachelors,Boston,F,0,0,0,3,Junior SWE,12/21,N/A,Lawyer,3/15,3/21,Lawyer,6/14,6/15
2722,Bentley University,1.9000000000000006,Phd,Providence,N/A,N/A,0,1,0,Senior SWE,3/19,4/19,Lawyer,9/10,9/20,N/A,N/A,N/A
